dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
3769,gauss_nb,{'classifier__var_smoothing': 1e-08},0.429809,0.095163,0.695772,0.05072,0.627324,0.07144,0.816008,0.076664,0.713268,0.05051,0.721666,0.049458,0.443332,0.098915
7196,gauss_nb,{'classifier__var_smoothing': 1e-09},0.426728,0.085717,0.672289,0.047762,0.556297,0.070193,0.876138,0.066276,0.695975,0.048694,0.716218,0.044823,0.432436,0.089646
7196,gauss_nb,{'classifier__var_smoothing': 1e-08},0.426728,0.085717,0.672289,0.047762,0.556297,0.070193,0.876138,0.066276,0.695975,0.048694,0.716218,0.044823,0.432436,0.089646
4060,gauss_nb,{'classifier__var_smoothing': 1e-09},0.420078,0.100455,0.6997,0.051639,0.653873,0.070425,0.780209,0.084102,0.711917,0.052127,0.717041,0.051971,0.434082,0.103941
4060,gauss_nb,{'classifier__var_smoothing': 1e-08},0.420078,0.100455,0.6997,0.051639,0.653873,0.070425,0.780209,0.084102,0.711917,0.052127,0.717041,0.051971,0.434082,0.103941
6559,gauss_nb,{'classifier__var_smoothing': 1e-09},0.418926,0.092447,0.687521,0.049564,0.613142,0.071257,0.818265,0.075424,0.706061,0.049144,0.715703,0.048003,0.431407,0.096007
6559,gauss_nb,{'classifier__var_smoothing': 1e-08},0.418926,0.092447,0.687521,0.049564,0.613142,0.071257,0.818265,0.075424,0.706061,0.049144,0.715703,0.048003,0.431407,0.096007
7387,gauss_nb,{'classifier__var_smoothing': 1e-09},0.43197,0.094747,0.698792,0.050501,0.634964,0.071054,0.810997,0.076477,0.715432,0.050177,0.72298,0.049277,0.445961,0.098555
7387,gauss_nb,{'classifier__var_smoothing': 1e-08},0.43197,0.094747,0.698792,0.050501,0.634964,0.071054,0.810997,0.076477,0.715432,0.050177,0.72298,0.049277,0.445961,0.098555
7984,gauss_nb,{'classifier__var_smoothing': 1e-09},0.421462,0.092273,0.689666,0.049492,0.617033,0.070997,0.817246,0.075126,0.707885,0.049287,0.71714,0.047981,0.434279,0.095961
