dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
6814,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.58483,0.075665,0.780161,0.04078,0.705074,0.063803,0.882265,0.051294,0.787446,0.040887,0.793669,0.038932,0.587339,0.077865
7070,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.584803,0.075274,0.780161,0.040541,0.705075,0.063341,0.882263,0.051141,0.787461,0.040664,0.793669,0.03873,0.587338,0.077461
7070,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.584837,0.075266,0.780171,0.040532,0.705056,0.063325,0.882313,0.051149,0.787473,0.040658,0.793684,0.038726,0.587369,0.077452
3677,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.594964,0.075123,0.785504,0.040555,0.711187,0.063209,0.886579,0.050407,0.792843,0.040545,0.798883,0.038652,0.597767,0.077303
3677,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.595273,0.07509,0.78565,0.040556,0.711296,0.063256,0.886776,0.050405,0.792989,0.040548,0.799036,0.038643,0.598072,0.077285
8029,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.584456,0.074264,0.781888,0.039568,0.715031,0.061588,0.872827,0.052571,0.788767,0.03946,0.793929,0.038019,0.587858,0.076038
8029,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.584423,0.074223,0.781867,0.039546,0.714995,0.061579,0.872827,0.052571,0.788747,0.039437,0.793911,0.037997,0.587822,0.075994
8093,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.59319,0.074842,0.78585,0.039866,0.716566,0.060598,0.880083,0.051272,0.792994,0.039887,0.798324,0.038359,0.596649,0.076718
1950,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.583926,0.07635,0.782143,0.040416,0.717277,0.061008,0.87035,0.052619,0.788959,0.040318,0.793813,0.039024,0.587627,0.078049
1950,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.583926,0.07635,0.782143,0.040416,0.717277,0.061008,0.87035,0.052619,0.788959,0.040318,0.793813,0.039024,0.587627,0.078049
6878,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.588825,0.07656,0.781808,0.041229,0.704945,0.063445,0.886322,0.050661,0.789245,0.041353,0.795634,0.039404,0.591267,0.078808
6878,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.58876,0.076471,0.781746,0.0412,0.704765,0.063474,0.886421,0.050582,0.789187,0.041323,0.795593,0.039363,0.591185,0.078726
863,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.595854,0.073333,0.786579,0.039048,0.714693,0.060027,0.884346,0.050791,0.79388,0.038942,0.799519,0.037536,0.599039,0.075071
863,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.595847,0.073356,0.786568,0.039062,0.714657,0.060048,0.88437,0.050805,0.79387,0.038956,0.799514,0.037548,0.599028,0.075096
