dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
6037,gauss_nb,{'classifier__var_smoothing': 1e-08},0.466924,0.082346,0.720378,0.042937,0.645198,0.06464,0.822641,0.060132,0.726974,0.043385,0.73392,0.041855,0.46784,0.083711
4369,gauss_nb,{'classifier__var_smoothing': 1e-09},0.463406,0.07961,0.718781,0.04105,0.644316,0.06181,0.820051,0.060026,0.725388,0.041357,0.732184,0.040238,0.464367,0.080477
4369,gauss_nb,{'classifier__var_smoothing': 1e-08},0.463406,0.07961,0.718781,0.04105,0.644316,0.06181,0.820051,0.060026,0.725388,0.041357,0.732184,0.040238,0.464367,0.080477
3993,gauss_nb,{'classifier__var_smoothing': 1e-09},0.47493,0.079461,0.725361,0.041193,0.654462,0.063443,0.821812,0.061212,0.731767,0.041524,0.738137,0.040305,0.476274,0.08061
3993,gauss_nb,{'classifier__var_smoothing': 1e-08},0.47493,0.079461,0.725361,0.041193,0.654462,0.063443,0.821812,0.061212,0.731767,0.041524,0.738137,0.040305,0.476274,0.08061
6738,gauss_nb,{'classifier__var_smoothing': 1e-09},0.46456,0.082197,0.712942,0.043311,0.613347,0.06613,0.848415,0.057687,0.719754,0.044398,0.730881,0.0418,0.461762,0.083599
6738,gauss_nb,{'classifier__var_smoothing': 1e-08},0.46456,0.082197,0.712942,0.043311,0.613347,0.06613,0.848415,0.057687,0.719754,0.044398,0.730881,0.0418,0.461762,0.083599
6736,gauss_nb,{'classifier__var_smoothing': 1e-09},0.463729,0.082303,0.712631,0.043407,0.613419,0.066305,0.847584,0.057599,0.71944,0.044491,0.730502,0.041869,0.461003,0.083738
6736,gauss_nb,{'classifier__var_smoothing': 1e-08},0.463729,0.082303,0.712631,0.043407,0.613419,0.066305,0.847584,0.057599,0.71944,0.044491,0.730502,0.041869,0.461003,0.083738
6681,gauss_nb,{'classifier__var_smoothing': 1e-09},0.457069,0.080555,0.707212,0.042324,0.60054,0.065075,0.85232,0.057206,0.713815,0.043659,0.72643,0.040863,0.45286,0.081727
6681,gauss_nb,{'classifier__var_smoothing': 1e-08},0.457069,0.080555,0.707212,0.042324,0.60054,0.065075,0.85232,0.057206,0.713815,0.043659,0.72643,0.040863,0.45286,0.081727
4634,gauss_nb,{'classifier__var_smoothing': 1e-09},0.453548,0.078564,0.706484,0.041418,0.603479,0.064309,0.846611,0.056246,0.713185,0.042631,0.725045,0.039928,0.45009,0.079856
4634,gauss_nb,{'classifier__var_smoothing': 1e-08},0.453548,0.078564,0.706484,0.041418,0.603479,0.064309,0.846611,0.056246,0.713185,0.042631,0.725045,0.039928,0.45009,0.079856
4058,gauss_nb,{'classifier__var_smoothing': 1e-09},0.472138,0.079663,0.723677,0.041225,0.651484,0.062872,0.821884,0.061091,0.730161,0.041639,0.736684,0.040417,0.473368,0.080833
4058,gauss_nb,{'classifier__var_smoothing': 1e-08},0.472163,0.079628,0.723687,0.041212,0.651484,0.062872,0.821909,0.06106,0.730172,0.041626,0.736696,0.0404,0.473393,0.0808
7027,gauss_nb,{'classifier__var_smoothing': 1e-09},0.459138,0.083353,0.711692,0.042999,0.617792,0.064102,0.839413,0.061605,0.718505,0.043894,0.728602,0.042109,0.457205,0.084218
