dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
6001,svm_poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.696019,0.070156,0.848544,0.034961,0.841519,0.04657,0.858081,0.053591,0.849004,0.035452,0.8498,0.03531,0.6996,0.070619
6001,svm_poly,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.696021,0.07013,0.848544,0.034952,0.841519,0.046591,0.858081,0.053591,0.849003,0.035442,0.8498,0.035298,0.6996,0.070595
6001,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.696048,0.070186,0.848554,0.034981,0.841501,0.046611,0.85813,0.053608,0.849018,0.035471,0.849816,0.035326,0.699631,0.070652
1648,svm_poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.697883,0.069858,0.849436,0.034803,0.842055,0.046417,0.859451,0.053548,0.849953,0.035311,0.850753,0.035161,0.701506,0.070322
1648,svm_poly,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.697906,0.069843,0.849446,0.034797,0.842055,0.046417,0.859476,0.053529,0.849965,0.035304,0.850765,0.035153,0.701531,0.070307
1648,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.697883,0.069858,0.849436,0.034803,0.842055,0.046417,0.859451,0.053548,0.849953,0.035311,0.850753,0.035161,0.701506,0.070322
5438,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.697792,0.071711,0.849423,0.035799,0.842327,0.047272,0.859068,0.0538,0.849907,0.036278,0.850697,0.036104,0.701395,0.072208
4723,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.698314,0.069421,0.849537,0.034676,0.841139,0.046654,0.860944,0.053265,0.850222,0.03516,0.851041,0.034983,0.702083,0.069966
4027,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.699872,0.068509,0.849911,0.034369,0.837833,0.047144,0.866319,0.051358,0.85122,0.034575,0.852076,0.034425,0.704152,0.06885
3890,svm_poly,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.697671,0.068492,0.848698,0.034444,0.835682,0.047526,0.866388,0.051034,0.850157,0.03459,0.851035,0.034415,0.702071,0.06883
1655,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695044,0.06935,0.847356,0.034815,0.833681,0.046789,0.865948,0.051504,0.848948,0.035082,0.849814,0.034935,0.699628,0.069871
1468,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.697736,0.069688,0.849389,0.034786,0.842374,0.046807,0.858913,0.053374,0.849838,0.035263,0.850644,0.035087,0.701287,0.070175
5502,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.697795,0.071636,0.849475,0.035708,0.842922,0.04702,0.858379,0.054433,0.849853,0.036289,0.850651,0.036106,0.701302,0.072212
