dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4659,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
8157,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.707626,0.068906,0.857117,0.033424,0.901698,0.037595,0.796483,0.061518,0.846607,0.037065,0.84909,0.035563,0.698181,0.071126
8157,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.707626,0.068906,0.857117,0.033424,0.901698,0.037595,0.796483,0.061518,0.846607,0.037065,0.84909,0.035563,0.698181,0.071126
8157,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.707626,0.068906,0.857117,0.033424,0.901698,0.037595,0.796483,0.061518,0.846607,0.037065,0.84909,0.035563,0.698181,0.071126
8157,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.707626,0.068906,0.857117,0.033424,0.901698,0.037595,0.796483,0.061518,0.846607,0.037065,0.84909,0.035563,0.698181,0.071126
8157,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.707626,0.068906,0.857117,0.033424,0.901698,0.037595,0.796483,0.061518,0.846607,0.037065,0.84909,0.035563,0.698181,0.071126
8157,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.707626,0.068906,0.857117,0.033424,0.901698,0.037595,0.796483,0.061518,0.846607,0.037065,0.84909,0.035563,0.698181,0.071126
