dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
3551,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.521259,0.086283,0.734207,0.050447,0.644591,0.075918,0.891725,0.063155,0.756093,0.049129,0.768158,0.045657,0.536316,0.091315
5534,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.522646,0.085088,0.737749,0.050096,0.654643,0.076524,0.883883,0.062274,0.758593,0.048303,0.769263,0.044921,0.538526,0.089842
5534,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.522285,0.085273,0.73762,0.050151,0.654643,0.076495,0.883526,0.062358,0.758444,0.048367,0.769085,0.045009,0.53817,0.090017
5342,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.522951,0.084202,0.737923,0.049835,0.654803,0.076358,0.88408,0.06125,0.758792,0.047979,0.769442,0.0445,0.538883,0.089001
5342,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.52271,0.084396,0.737838,0.049884,0.654804,0.076322,0.883842,0.061396,0.758692,0.048042,0.769323,0.044592,0.538645,0.089184
5278,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.5227,0.085015,0.737748,0.050071,0.654576,0.076499,0.884003,0.062176,0.758609,0.048273,0.769289,0.044886,0.538579,0.089771
5278,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.522337,0.085221,0.73762,0.050135,0.654576,0.07647,0.883646,0.062261,0.75846,0.048346,0.769111,0.044983,0.538222,0.089967
5598,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.522921,0.084104,0.737909,0.049819,0.654803,0.07643,0.88404,0.061213,0.758769,0.047945,0.769422,0.044451,0.538843,0.088902
5598,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.52268,0.084298,0.737823,0.049868,0.654804,0.076394,0.883802,0.061359,0.758669,0.048008,0.769303,0.044543,0.538605,0.089085
4126,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.496283,0.084362,0.706329,0.05155,0.585753,0.07673,0.918237,0.05484,0.731354,0.05181,0.751995,0.045558,0.50399,0.091115
4126,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.495039,0.084745,0.705798,0.051756,0.585437,0.076889,0.917328,0.054822,0.730794,0.052015,0.751382,0.045755,0.502765,0.09151
4382,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.4963,0.084323,0.706358,0.051529,0.585821,0.076713,0.918197,0.054824,0.731381,0.051783,0.752009,0.045534,0.504018,0.091069
4382,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.495056,0.084707,0.705827,0.051736,0.585505,0.076873,0.917288,0.054806,0.730821,0.051988,0.751396,0.045732,0.502792,0.091464
7582,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.52273,0.087419,0.737807,0.050083,0.654515,0.074547,0.884215,0.065275,0.758736,0.048786,0.769365,0.046034,0.53873,0.092069
7582,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.522724,0.08761,0.737793,0.050147,0.654469,0.074531,0.884255,0.065358,0.758731,0.048857,0.769362,0.046127,0.538725,0.092253
7326,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.522574,0.087682,0.737722,0.050233,0.654426,0.0747,0.884137,0.065401,0.758645,0.048962,0.769281,0.046181,0.538563,0.092363
7326,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.522568,0.087872,0.737707,0.050297,0.65438,0.074683,0.884177,0.065484,0.758639,0.049033,0.769279,0.046274,0.538557,0.092547
4190,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.497596,0.084547,0.707145,0.051605,0.586783,0.076614,0.918665,0.054535,0.7322,0.051806,0.752724,0.045637,0.505447,0.091274
4190,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.496431,0.084885,0.706656,0.051778,0.586511,0.076734,0.917798,0.054513,0.731686,0.051986,0.752155,0.045812,0.50431,0.091623
4446,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.497573,0.084554,0.707145,0.051609,0.586807,0.076608,0.918625,0.054519,0.7322,0.051806,0.752716,0.04564,0.505432,0.091279
4446,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.496408,0.084892,0.706657,0.051782,0.586535,0.076728,0.917758,0.054497,0.731686,0.051985,0.752147,0.045814,0.504294,0.091628
7868,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.5116,0.08253,0.721737,0.049748,0.616226,0.075989,0.907172,0.058737,0.745591,0.049065,0.761699,0.04417,0.523398,0.088339
